"","PRECIPITATION_dec_07","PRECIPITATION_nov_07","PRECIPITATION_oct_07","PRECIPITATION_sep_07","PRECIPITATION_aug_07","PRECIPITATION_jul_07","PRECIPITATION_jun_07","PRECIPITATION_may_07","PRECIPITATION_apr_07","PRECIPITATION_mar_07","PRECIPITATION_feb_07","PRECIPITATION_jan_07","PRECIPITATION_dec_08","PRECIPITATION_nov_08","PRECIPITATION_oct_08","PRECIPITATION_sep_08","PRECIPITATION_aug_08","PRECIPITATION_jul_08","PRECIPITATION_jun_08","PRECIPITATION_may_08","PRECIPITATION_apr_08","PRECIPITATION_mar_08","PRECIPITATION_feb_08","PRECIPITATION_jan_08","PRECIPITATION_dec_09","PRECIPITATION_nov_09","PRECIPITATION_oct_09","PRECIPITATION_sep_09","PRECIPITATION_aug_09","PRECIPITATION_jul_09","PRECIPITATION_jun_09","PRECIPITATION_may_09","PRECIPITATION_apr_09","PRECIPITATION_mar_09","PRECIPITATION_feb_09","PRECIPITATION_jan_09","PRECIPITATION_dec_10","PRECIPITATION_nov_10","PRECIPITATION_oct_10","PRECIPITATION_sep_10","PRECIPITATION_aug_10","PRECIPITATION_jul_10","PRECIPITATION_jun_10","PRECIPITATION_may_10","PRECIPITATION_apr_10","PRECIPITATION_mar_10","PRECIPITATION_feb_10","PRECIPITATION_jan_10","PRECIPITATION_dec_11","PRECIPITATION_nov_11","PRECIPITATION_oct_11","PRECIPITATION_sep_11","PRECIPITATION_aug_11","PRECIPITATION_jul_11","PRECIPITATION_jun_11","PRECIPITATION_may_11","PRECIPITATION_apr_11","PRECIPITATION_mar_11","PRECIPITATION_feb_11","PRECIPITATION_jan_11","PRECIPITATION_dec_12","PRECIPITATION_nov_12","PRECIPITATION_oct_12","PRECIPITATION_sep_12","PRECIPITATION_aug_12","PRECIPITATION_jul_12","PRECIPITATION_jun_12","PRECIPITATION_may_12","PRECIPITATION_apr_12","PRECIPITATION_mar_12","PRECIPITATION_feb_12","PRECIPITATION_jan_12","PRECIPITATION_dec_13","PRECIPITATION_nov_13","PRECIPITATION_oct_13","PRECIPITATION_sep_13","PRECIPITATION_aug_13","PRECIPITATION_jul_13","PRECIPITATION_jun_13","PRECIPITATION_may_13","PRECIPITATION_apr_13","PRECIPITATION_mar_13","PRECIPITATION_feb_13","PRECIPITATION_jan_13","PRECIPITATION_dec_14","PRECIPITATION_nov_14","PRECIPITATION_oct_14","PRECIPITATION_sep_14","PRECIPITATION_aug_14","PRECIPITATION_jul_14","PRECIPITATION_jun_14","PRECIPITATION_may_14","PRECIPITATION_apr_14","PRECIPITATION_mar_14","PRECIPITATION_feb_14","PRECIPITATION_jan_14","PRECIPITATION_dec_15","PRECIPITATION_nov_15","PRECIPITATION_oct_15","PRECIPITATION_sep_15","PRECIPITATION_aug_15","PRECIPITATION_jul_15","PRECIPITATION_jun_15","PRECIPITATION_may_15","PRECIPITATION_apr_15","PRECIPITATION_mar_15","PRECIPITATION_feb_15","PRECIPITATION_jan_15","PRECIPITATION_dec_16","PRECIPITATION_nov_16","PRECIPITATION_oct_16","PRECIPITATION_sep_16","PRECIPITATION_aug_16","PRECIPITATION_jul_16","PRECIPITATION_jun_16","PRECIPITATION_may_16","PRECIPITATION_apr_16","PRECIPITATION_mar_16","PRECIPITATION_feb_16","PRECIPITATION_jan_16","PRECIPITATION_dec_17","PRECIPITATION_nov_17","PRECIPITATION_oct_17","PRECIPITATION_sep_17","PRECIPITATION_aug_17","PRECIPITATION_jul_17","PRECIPITATION_jun_17","PRECIPITATION_may_17","PRECIPITATION_apr_17","PRECIPITATION_mar_17","PRECIPITATION_feb_17","PRECIPITATION_jan_17","PRECIPITATION_dec_18","PRECIPITATION_nov_18","PRECIPITATION_oct_18","PRECIPITATION_sep_18","PRECIPITATION_aug_18","PRECIPITATION_jul_18","PRECIPITATION_jun_18","PRECIPITATION_may_18","PRECIPITATION_apr_18","PRECIPITATION_mar_18","PRECIPITATION_feb_18","PRECIPITATION_jan_18","COD_DPTO","NOM_DPTO","COD_MPIO","NOM_MPIO","TIPO","LATITUD","LONGITUD"
"91",214.770431518555,316.204833984375,366.832427978516,200.122711181641,257.556884765625,250.640853881836,142.67951965332,329.793365478516,310.789093017578,246.00862121582,65.9499282836914,65.4473648071289,257.845703125,365.842590332031,335.571899414062,212.16162109375,337.234802246094,292.993408203125,223.419998168945,873.464965820312,275.645690917969,173.600051879883,172.623718261719,95.1498184204102,141.100021362305,224.964080810547,347.359222412109,182.499237060547,259.227264404297,119.904594421387,196.08821105957,272.354614257812,195.741119384766,306.621704101562,187.659576416016,152.081130981445,368.815734863281,519.43359375,306.408081054688,315.157043457031,209.313980102539,208.87727355957,244.596893310547,391.329345703125,372.005157470703,173.636077880859,99.2568511962891,16.0363159179688,345.704681396484,409.792816162109,405.036987304688,282.125854492188,207.728302001953,178.335174560547,314.264038085938,325.555633544922,626.496276855469,248.141235351562,242.968246459961,127.195388793945,245.635711669922,245.064849853516,316.713287353516,129.919952392578,188.875396728516,124.482872009277,131.312393188477,217.884948730469,373.875305175781,229.210586547852,106.691383361816,148.949096679688,209.974014282227,329.145141601562,262.492614746094,192.739303588867,294.963134765625,66.9064483642578,154.669967651367,365.781433105469,201.54328918457,179.368515014648,238.137481689453,50.0605850219727,211.573745727539,323.249816894531,292.254608154297,192.228851318359,173.190444946289,78.4716567993164,148.85319519043,264.108123779297,236.521530151367,206.9521484375,160.562454223633,110.995025634766,63.4573631286621,233.837203979492,220.749542236328,155.489700317383,167.813934326172,120.036743164062,85.5846862792969,164.001022338867,211.759506225586,238.550857543945,113.816329956055,125.759017944336,163.672027587891,151.968170166016,269.982849121094,252.45849609375,236.108596801758,134.539474487305,101.301605224609,227.195678710938,284.151947021484,168.835601806641,61.3647422790527,88.2775726318359,175.926864624023,288.253265380859,318.951690673828,196.521881103516,309.646057128906,82.2653350830078,160.42414855957,189.671585083008,240.25537109375,134.589065551758,160.495254516602,101.934181213379,68.4075775146484,317.807556152344,332.924957275391,271.849273681641,199.771148681641,146.42024230957,186.952331542969,428.363739013672,294.018981933594,170.015213012695,106.101417541504,148.362228393555,5,"ANTIOQUIA",5652,"SAN FRANCISCO","Municipio",5.840093731,-74.98176334
"92",163.46418762207,299.23046875,304.057373046875,238.483825683594,249.937164306641,431.831573486328,156.135223388672,333.039916992188,260.708038330078,151.47705078125,46.9920806884766,60.6662292480469,202.181762695312,318.241790771484,293.463684082031,220.270980834961,365.734710693359,419.196990966797,238.754364013672,1007.1162109375,214.348007202148,114.690559387207,119.83283996582,77.9094619750977,115.304870605469,211.96647644043,319.492279052734,212.412796020508,283.126159667969,161.282669067383,222.525970458984,237.974594116211,159.892990112305,187.825866699219,120.015663146973,121.761108398438,260.881195068359,457.079467773438,269.629119873047,311.143646240234,238.751708984375,262.16357421875,270.657165527344,380.624053955078,294.983764648438,114.589088439941,65.7723007202148,20.1264877319336,273.920959472656,345.226898193359,398.639678955078,289.290405273438,220.974716186523,237.479919433594,375.430236816406,267.673217773438,549.449890136719,160.624710083008,154.954833984375,97.1828231811523,160.020767211914,242.170837402344,284.755889892578,161.496215820312,222.446762084961,169.990921020508,156.168029785156,223.457489013672,296.8994140625,142.183700561523,77.1500625610352,133.220809936523,163.750076293945,297.495513916016,255.763595581055,214.017761230469,328.269805908203,84.5552749633789,180.484573364258,333.414306640625,162.27311706543,125.145866394043,165.448318481445,43.8908538818359,151.423690795898,296.067687988281,259.551605224609,226.157836914062,195.36930847168,98.5799407958984,167.234985351562,252.209426879883,208.383743286133,135.976135253906,114.093574523926,89.9827499389648,43.7779846191406,196.515441894531,205.725692749023,178.964157104492,199.310180664062,164.039352416992,90.159912109375,166.10693359375,168.983581542969,146.627380371094,86.3471221923828,90.8943176269531,135.438385009766,137.982681274414,240.147659301758,258.814514160156,261.291748046875,192.575942993164,119.040679931641,221.438522338867,220.841278076172,95.9608001708984,43.1754684448242,58.6911888122559,137.193710327148,264.880737304688,309.126586914062,253.251693725586,364.095367431641,119.919334411621,185.037307739258,182.80778503418,194.776519775391,88.3285217285156,101.726524353027,85.7927551269531,63.1780319213867,300.055633544922,289.307647705078,289.016906738281,222.85725402832,192.738128662109,221.885330200195,392.777740478516,237.980087280273,110.241325378418,80.1413726806641,119.338356018066,5,"ANTIOQUIA",5656,"SAN JERONIMO","Municipio",6.438300409,-75.70310727
"93",158.918304443359,246.050521850586,304.281829833984,287.543304443359,262.705780029297,396.535125732422,149.068344116211,367.633361816406,243.576324462891,167.775894165039,46.4726066589355,47.5417022705078,205.911514282227,264.092315673828,308.764282226562,242.131820678711,376.964782714844,368.750610351562,205.822006225586,1075.37060546875,187.793273925781,150.8671875,100.046615600586,58.6611671447754,114.35913848877,179.297271728516,316.481170654297,246.329742431641,294.122192382812,152.560272216797,208.241851806641,269.61083984375,159.055252075195,212.29231262207,108.819274902344,93.2411270141602,267.528564453125,368.149780273438,274.591766357422,375.756713867188,259.178558349609,237.815292358398,252.174163818359,403.082611083984,260.361785888672,128.83381652832,55.3159217834473,22.1156444549561,295.519165039062,295.400451660156,411.626983642578,335.877685546875,238.270080566406,213.082138061523,386.330535888672,297.055358886719,510.644775390625,198.695785522461,134.986343383789,74.0354080200195,162.53727722168,199.09765625,306.355804443359,208.458892822266,239.496871948242,156.637435913086,149.35009765625,252.988632202148,286.527465820312,162.059661865234,62.3397750854492,104.845901489258,165.323303222656,251.066192626953,254.00341796875,242.569549560547,352.985076904297,81.4596252441406,175.368072509766,349.262329101562,148.802703857422,139.641906738281,148.88249206543,36.7486877441406,148.328964233398,239.666076660156,264.478332519531,256.169250488281,207.288848876953,90.4724044799805,158.097686767578,270.617858886719,191.368621826172,152.943023681641,98.2042465209961,69.3395614624023,43.5342712402344,157.968200683594,201.722778320312,203.556655883789,213.422622680664,155.72900390625,100.994506835938,174.681488037109,152.087066650391,168.801605224609,82.1407089233398,68.3142318725586,139.304779052734,116.34326171875,239.706512451172,278.035278320312,273.593627929688,180.95475769043,114.610740661621,231.008255004883,204.316162109375,101.096771240234,39.5890502929688,41.5780067443848,137.873352050781,213.878036499023,307.977478027344,293.891448974609,387.046203613281,117.212265014648,174.167205810547,195.647537231445,184.318161010742,96.8111190795898,91.0412063598633,68.6702651977539,67.3176345825195,243.732315063477,297.534637451172,317.986358642578,232.159713745117,172.652435302734,220.678588867188,411.443542480469,226.01237487793,126.119102478027,68.5567779541016,91.6969299316406,5,"ANTIOQUIA",5658,"SAN JOSE DE LA MONTANA","Municipio",6.823258913,-75.67770826
"94",52.2160491943359,174.095321655273,310.708160400391,366.830230712891,330.577087402344,286.685791015625,196.559951782227,400.930267333984,304.440795898438,20.8091907501221,17.0941696166992,19.0716304779053,44.8668098449707,299.805725097656,155.021896362305,236.011627197266,337.877624511719,122.668556213379,150.659912109375,378.296112060547,96.228889465332,121.920257568359,23.318229675293,17.9805946350098,62.0060653686523,156.522720336914,167.643341064453,160.571151733398,228.453063964844,114.483726501465,183.113037109375,101.231132507324,128.426681518555,41.0522842407227,20.0670776367188,22.4780826568604,258.9150390625,298.524658203125,274.429260253906,325.825927734375,311.130279541016,128.352249145508,333.134033203125,262.918823242188,139.744567871094,42.9160537719727,17.6772060394287,9.69416332244873,143.181671142578,314.982788085938,357.032989501953,342.171875,299.237182617188,271.374176025391,336.07666015625,191.973785400391,231.092788696289,108.835372924805,30.8293361663818,10.0890417098999,74.1309967041016,174.63134765625,213.234619140625,194.096755981445,276.166412353516,115.718650817871,161.43244934082,191.202758789062,176.396301269531,19.7775001525879,15.6923179626465,42.8493194580078,55.4900817871094,150.364959716797,174.7041015625,299.881011962891,301.523101806641,80.0904922485352,181.094482421875,165.457901000977,57.3186416625977,18.5149898529053,34.7575531005859,17.153844833374,102.675384521484,165.351654052734,195.419464111328,245.452728271484,197.72087097168,71.7104797363281,136.050003051758,115.404708862305,63.1729698181152,22.1605072021484,27.4435844421387,22.9833641052246,28.5606365203857,191.415817260742,133.02424621582,163.074310302734,181.891555786133,97.1924896240234,116.432373046875,90.4608306884766,51.196231842041,58.1065635681152,26.3648281097412,23.3322353363037,89.2173767089844,127.514991760254,278.140625,203.99333190918,217.294052124023,141.256576538086,120.326286315918,123.816520690918,113.378456115723,26.4904670715332,17.5497722625732,18.6061248779297,73.0217056274414,163.222152709961,224.982788085938,232.707122802734,252.176559448242,192.340927124023,167.691177368164,122.753036499023,121.991287231445,30.7407321929932,38.4238777160645,34.8441925048828,30.1795921325684,190.255096435547,243.946350097656,235.631683349609,172.941024780273,122.826690673828,189.936004638672,229.281585693359,177.094055175781,22.1688003540039,26.669942855835,41.707706451416,5,"ANTIOQUIA",5659,"SAN JUAN DE URABA","Municipio",8.707141583,-76.53248234
"95",247.345657348633,329.466918945312,370.495147705078,224.072067260742,289.799407958984,322.160919189453,150.575500488281,353.799743652344,330.639099121094,251.943237304688,79.0739517211914,99.5207443237305,303.507537841797,376.624176025391,351.910491943359,230.227416992188,379.762786865234,379.300140380859,231.201187133789,940.549072265625,293.108795166016,176.71923828125,191.334060668945,142.152572631836,163.046844482422,236.282821655273,353.263732910156,205.209381103516,288.496154785156,156.771896362305,206.188568115234,301.498931884766,215.220581054688,314.213470458984,214.451461791992,228.028656005859,431.028900146484,541.971313476562,312.350158691406,359.627685546875,239.77522277832,268.466003417969,253.34114074707,419.553741455078,396.757720947266,177.21452331543,110.907508850098,27.6266479492188,419.020751953125,432.451538085938,416.048126220703,310.2353515625,231.336776733398,224.609436035156,347.646606445312,355.185974121094,675.635070800781,254.349304199219,270.867431640625,193.332763671875,282.893035888672,253.133773803711,341.234100341797,158.819808959961,213.477676391602,160.753768920898,138.403381347656,242.588455200195,412.421783447266,239.589401245117,116.844985961914,226.373062133789,243.602233886719,349.214233398438,267.390106201172,210.78190612793,337.848937988281,87.8265914916992,163.431930541992,392.020660400391,216.051727294922,185.36833190918,274.238586425781,78.4759902954102,237.195449829102,335.463592529297,300.614318847656,213.41796875,196.383605957031,101.085899353027,156.517883300781,285.393463134766,255.193634033203,212.426162719727,179.283248901367,165.441604614258,72.7676696777344,238.736297607422,222.870208740234,171.492095947266,190.670532226562,158.980545043945,101.443992614746,174.572235107422,229.397918701172,244.738311767578,136.913833618164,184.940277099609,192.256881713867,162.126663208008,272.556274414062,269.178100585938,266.31298828125,177.534820556641,107.222473144531,241.434783935547,306.927642822266,166.262130737305,71.4085006713867,126.168449401855,200.066970825195,297.166687011719,324.170043945312,221.553741455078,350.001586914062,107.286720275879,169.285415649414,203.97004699707,262.693572998047,135.807144165039,180.69953918457,157.44856262207,81.8135070800781,326.473052978516,346.064514160156,294.933929443359,226.590972900391,187.971633911133,202.411315917969,455.589294433594,321.814575195312,177.891357421875,117.254661560059,219.759963989258,5,"ANTIOQUIA",5660,"SAN LUIS","Municipio",6.024205956,-75.0076674
"96",151.790969848633,247.576263427734,289.277740478516,227.216644287109,240.660797119141,308.694732666016,146.587463378906,328.315368652344,276.118408203125,160.127334594727,58.2336044311523,43.5856246948242,190.547317504883,266.176208496094,286.004516601562,209.045959472656,342.915435791016,310.969604492188,219.383163452148,966.517761230469,229.235626220703,121.215202331543,138.201171875,56.4941711425781,105.885543823242,177.074127197266,298.318695068359,203.137573242188,263.0986328125,123.574523925781,206.206481933594,249.93376159668,176.142059326172,199.393890380859,145.993148803711,89.2006225585938,250.094680786133,383.300201416016,255.302764892578,314.289184570312,225.263122558594,200.723678588867,249.164978027344,376.312408447266,315.157348632812,119.04320526123,77.0865325927734,15.5116872787476,263.93505859375,297.332153320312,370.759155273438,279.899780273438,207.326263427734,175.797210693359,360.464508056641,281.222534179688,583.095275878906,170.150817871094,184.026214599609,72.4961090087891,155.260528564453,197.262359619141,280.7705078125,161.678756713867,206.408294677734,128.140853881836,143.860946655273,225.120040893555,328.78857421875,152.732757568359,87.0613174438477,96.5444869995117,152.983810424805,252.719543457031,236.088989257812,201.740036010742,310.813232421875,65.9515762329102,167.565078735352,334.236175537109,174.856231689453,129.595718383789,197.717712402344,32.8504333496094,140.212432861328,245.592620849609,247.015487670898,213.17741394043,183.008346557617,75.5627288818359,155.668548583984,252.945678710938,220.774673461914,142.479370117188,132.208953857422,65.6446228027344,41.4286766052246,164.092346191406,190.232482910156,168.854293823242,184.76399230957,126.07723236084,94.7952423095703,162.124664306641,182.797378540039,155.456771850586,104.607208251953,67.0097351074219,125.878486633301,117.138977050781,224.306442260742,243.515579223633,244.346084594727,145.563186645508,110.366058349609,217.093185424805,241.185684204102,99.9738998413086,51.7681198120117,42.8586921691895,126.381958007812,218.323165893555,285.924072265625,237.348373413086,337.433044433594,89.8598861694336,171.560607910156,181.836395263672,212.986373901367,90.8513717651367,122.286460876465,63.63671875,58.512825012207,245.797378540039,278.602935791016,273.690765380859,208.747039794922,145.179565429688,209.110336303711,391.483612060547,260.149230957031,117.572364807129,91.0219345092773,86.5701141357422,5,"ANTIOQUIA",5664,"SAN PEDRO DE LOS MILAGROS","Municipio",6.458666308,-75.5624839
"97",71.7510833740234,154.337539672852,266.368255615234,373.901245117188,305.898620605469,351.481140136719,219.434143066406,443.219207763672,303.850219726562,28.527925491333,22.5185451507568,29.0936222076416,69.9053726196289,236.950805664062,154.704284667969,252.442092895508,324.217010498047,182.069702148438,175.812347412109,493.887969970703,114.669761657715,115.095726013184,30.0200595855713,27.8403282165527,80.0292282104492,138.06526184082,167.146942138672,194.74951171875,244.058868408203,144.765563964844,215.1630859375,138.763732910156,142.946853637695,46.5189437866211,27.0722541809082,34.6859359741211,288.538024902344,235.496185302734,240.644409179688,344.005493164062,305.505798339844,160.289123535156,352.802429199219,309.348510742188,155.466766357422,48.8561706542969,23.0197048187256,16.2559814453125,176.937042236328,255.125015258789,315.963745117188,357.542388916016,294.069061279297,298.190521240234,385.405853271484,220.438018798828,264.510345458984,104.900787353516,34.6526794433594,19.4908466339111,91.540771484375,152.963592529297,196.802368164062,212.840576171875,275.289764404297,146.996994018555,189.042678833008,228.585830688477,196.632858276367,25.6197299957275,19.4409523010254,59.1673355102539,76.1115570068359,137.109329223633,164.979797363281,309.59130859375,306.961486816406,101.597610473633,213.866134643555,202.970733642578,73.7277374267578,25.7598781585693,41.7364921569824,24.4264392852783,124.482353210449,148.897613525391,181.848541259766,262.704864501953,207.082489013672,94.5609588623047,165.977005004883,149.678329467773,83.3270111083984,28.1265640258789,32.6528167724609,32.5299987792969,39.7891426086426,156.886657714844,130.178970336914,184.787933349609,183.186996459961,128.595916748047,138.742706298828,121.352607727051,71.8661041259766,61.4756774902344,31.9452610015869,33.0376968383789,110.159172058105,111.418998718262,244.551559448242,224.990859985352,228.727920532227,175.571411132812,145.382080078125,158.494064331055,130.339691162109,27.8096313476562,20.930793762207,26.2758159637451,94.8968887329102,147.015853881836,209.232666015625,260.444610595703,270.771606445312,223.151809692383,196.408493041992,154.254760742188,136.202392578125,34.093936920166,40.167236328125,45.061710357666,43.4855003356934,169.096755981445,222.130462646484,259.124450683594,183.822860717773,153.763397216797,223.142822265625,276.001098632812,193.562210083008,27.697509765625,31.3246459960938,56.5697174072266,5,"ANTIOQUIA",5665,"SAN PEDRO DE URABA","Municipio",8.37915695,-76.31664233
"98",186.529037475586,305.291717529297,361.305450439453,235.678527832031,324.296051025391,360.166107177734,172.590744018555,333.006439208984,290.078887939453,212.934326171875,70.9002990722656,54.4607543945312,239.332183837891,345.113189697266,369.556335449219,229.58772277832,418.290405273438,440.805633544922,252.606094360352,865.013854980469,258.266784667969,148.940505981445,145.510940551758,76.1253509521484,122.520896911621,223.415283203125,344.285614013672,217.437637329102,309.141265869141,189.798034667969,232.727615356445,309.194976806641,204.679550170898,266.689788818359,176.889831542969,123.523246765137,338.642486572266,505.738891601562,308.734710693359,400.295776367188,271.996551513672,316.448455810547,277.672882080078,394.403930664062,350.825744628906,147.027236938477,86.429328918457,19.5928936004639,346.138946533203,417.490631103516,410.330718994141,317.582611083984,248.701904296875,251.079971313477,426.968627929688,356.436218261719,603.517822265625,216.272094726562,212.31201171875,108.124816894531,218.284545898438,229.998077392578,371.763153076172,190.407821655273,234.339584350586,188.644393920898,156.234390258789,244.541580200195,392.813659667969,208.280044555664,86.0436935424805,123.264656066895,184.989685058594,336.951385498047,257.344909667969,211.597305297852,381.595703125,106.747444152832,185.700317382812,372.508728027344,192.712158203125,156.911666870117,224.109283447266,46.0365409851074,170.177398681641,309.183288574219,302.762542724609,219.505874633789,217.940078735352,118.586082458496,175.048919677734,272.312194824219,226.35791015625,179.555435180664,137.945877075195,87.6216812133789,55.690486907959,215.419128417969,212.793838500977,175.652206420898,210.315994262695,194.996963500977,146.326690673828,160.949340820312,210.000564575195,206.211898803711,121.364395141602,96.7752914428711,149.485427856445,160.251907348633,260.763946533203,258.886810302734,291.749420166016,214.105865478516,122.449996948242,223.859527587891,281.496643066406,131.278732299805,59.3544998168945,62.822940826416,148.4931640625,269.988677978516,311.631378173828,236.830795288086,383.955657958984,127.76155090332,194.39128112793,194.003112792969,244.831130981445,110.72435760498,145.041809082031,90.0905303955078,66.1122055053711,294.694122314453,353.511566162109,294.251190185547,250.697616577148,217.146240234375,240.368408203125,424.074737548828,300.737152099609,157.266876220703,88.7408981323242,116.87523651123,5,"ANTIOQUIA",5667,"SAN RAFAEL","Municipio",6.31074453,-74.99858652
"99",166.76872253418,306.565368652344,383.88525390625,278.357482910156,346.34228515625,338.58642578125,177.613403320312,319.967834472656,300.879150390625,205.425888061523,78.3720550537109,58.2997055053711,217.49267578125,345.584167480469,404.481018066406,263.640106201172,438.902069091797,420.057830810547,250.126190185547,802.793334960938,268.514434814453,148.089263916016,146.08447265625,79.9126205444336,110.547424316406,228.451934814453,363.828948974609,257.048065185547,320.731506347656,189.047348022461,235.323257446289,308.953948974609,222.991165161133,258.211578369141,184.722991943359,129.066833496094,308.427062988281,504.504028320312,330.412475585938,478.645294189453,290.559173583984,310.083587646484,276.917724609375,376.485778808594,362.241271972656,141.338653564453,88.4292984008789,25.2808799743652,323.884429931641,431.414978027344,433.548248291016,366.571899414062,258.986724853516,239.644332885742,447.495544433594,353.336029052734,621.811950683594,212.013473510742,216.051498413086,114.559013366699,199.798843383789,229.702117919922,415.057281494141,232.441619873047,246.216445922852,184.398178100586,156.973617553711,241.074310302734,425.245635986328,202.378005981445,83.9764785766602,128.809677124023,165.601852416992,345.403839111328,266.581817626953,239.232772827148,405.566436767578,104.951034545898,187.422546386719,358.339691162109,200.598815917969,151.888244628906,232.845733642578,50.4800148010254,148.796508789062,309.459350585938,326.800689697266,255.640731811523,231.359893798828,115.016319274902,174.499526977539,262.488128662109,232.112762451172,174.657089233398,139.150665283203,90.3054733276367,50.2362289428711,213.225845336914,218.801361083984,202.290771484375,218.477111816406,193.234313964844,168.615478515625,151.581680297852,223.274780273438,198.151351928711,132.40559387207,98.08056640625,135.925827026367,168.759628295898,269.864166259766,290.548614501953,303.032073974609,209.493560791016,124.144981384277,212.44352722168,298.469940185547,124.124855041504,61.4771499633789,62.6161193847656,134.148147583008,268.967315673828,325.120758056641,282.565246582031,400.376922607422,124.953018188477,201.748992919922,187.669204711914,262.007629394531,106.369674682617,150.732986450195,97.4129028320312,61.4913902282715,292.095581054688,380.988525390625,337.0849609375,261.72802734375,208.421295166016,247.64111328125,402.105010986328,321.712432861328,157.638122558594,90.0685806274414,122.124435424805,5,"ANTIOQUIA",5670,"SAN ROQUE","Municipio",6.466165211,-74.9450732
"100",156.530487060547,258.006896972656,287.61376953125,228.142730712891,276.703857421875,350.362823486328,163.826324462891,328.66748046875,257.015228271484,187.133056640625,47.6636924743652,61.0935096740723,195.969940185547,284.377410888672,283.349090576172,220.453643798828,377.785949707031,387.710174560547,247.099624633789,922.559997558594,222.527938842773,133.342529296875,110.541557312012,82.6763687133789,106.192848205566,185.484970092773,285.256744384766,208.042938232422,286.785705566406,157.319686889648,226.614898681641,272.480285644531,168.683212280273,232.764114379883,122.121223449707,131.662460327148,268.168212890625,415.272583007812,248.526733398438,347.980163574219,244.578308105469,260.529571533203,273.758880615234,385.445739746094,303.436645507812,134.867935180664,63.4176139831543,19.3143558502197,276.895812988281,327.507751464844,345.617004394531,299.393341064453,228.634399414062,219.634613037109,399.958953857422,311.613616943359,538.562927246094,191.564483642578,151.996505737305,110.622650146484,170.964462280273,199.688140869141,278.816925048828,170.128829956055,219.45964050293,161.244110107422,155.080581665039,230.659408569336,319.600341796875,182.2998046875,68.1317520141602,137.860305786133,158.747940063477,271.152954101562,223.926864624023,208.4345703125,343.005737304688,87.0253753662109,182.414886474609,351.884399414062,168.755859375,144.462814331055,161.946960449219,47.8031044006348,147.522445678711,259.432037353516,240.836044311523,216.020172119141,199.302322387695,99.4339218139648,174.717163085938,265.387847900391,207.67561340332,161.568435668945,105.60334777832,97.9496231079102,44.2479057312012,178.38720703125,181.807052612305,171.346389770508,197.582550048828,161.223587036133,106.04736328125,164.101119995117,177.579879760742,183.720352172852,82.5790634155273,103.949592590332,127.028244018555,123.30827331543,219.971054077148,257.249450683594,268.694610595703,183.071166992188,119.568641662598,220.295196533203,233.957809448242,117.918991088867,42.5467185974121,67.9612808227539,126.553169250488,229.303619384766,268.279510498047,229.779251098633,358.833435058594,110.308723449707,184.054428100586,187.315246582031,205.176651000977,102.37215423584,101.718948364258,93.4955291748047,56.0298652648926,254.168380737305,277.90869140625,285.186340332031,229.323379516602,186.482696533203,229.01789855957,411.461608886719,251.483978271484,135.476364135742,69.3641204833984,126.139213562012,5,"ANTIOQUIA",5674,"SAN VICENTE FERRER","Municipio",6.310387522,-75.32740163
"101",208.18440246582,315.276702880859,318.307067871094,204.712997436523,220.643707275391,314.29345703125,139.012847900391,327.795806884766,291.313598632812,189.236923217773,42.9292144775391,70.2167663574219,242.04167175293,346.977752685547,274.653961181641,209.41423034668,313.980194091797,317.170257568359,225.865661621094,962.470092773438,251.455474853516,139.233444213867,130.66291809082,94.9600143432617,146.269866943359,219.737899780273,318.999755859375,184.310623168945,242.855697631836,119.435890197754,197.500061035156,224.356430053711,167.734100341797,234.130340576172,121.457946777344,144.805725097656,329.544891357422,492.184631347656,271.110443115234,263.328735351562,192.601745605469,206.849563598633,249.536026000977,384.296905517578,337.280151367188,143.018447875977,71.5238952636719,15.0794696807861,328.533996582031,375.425689697266,378.290496826172,266.091674804688,190.805679321289,191.011108398438,312.789794921875,266.728302001953,591.76025390625,193.429565429688,166.015426635742,114.422378540039,212.173278808594,254.69059753418,277.083221435547,126.322387695312,182.055206298828,130.884490966797,133.803527832031,211.247421264648,325.711242675781,174.929000854492,82.1083755493164,152.356719970703,202.330703735352,312.001495361328,248.554946899414,189.30744934082,272.736206054688,64.4429931640625,154.451995849609,342.961212158203,180.376800537109,150.186004638672,171.692474365234,47.8739624023438,196.968566894531,318.893096923828,255.97981262207,200.804565429688,162.873687744141,77.4308166503906,148.769805908203,252.192779541016,223.599304199219,166.267303466797,119.917533874512,105.739814758301,55.4345779418945,217.161666870117,200.706268310547,154.578628540039,159.718811035156,123.323638916016,73.4661026000977,161.76921081543,189.396835327148,183.837814331055,84.3109741210938,110.249885559082,163.468734741211,146.681137084961,242.052017211914,245.645629882812,217.759841918945,144.236434936523,101.850578308105,223.63688659668,247.156219482422,130.199188232422,43.2073097229004,76.618034362793,172.631362915039,287.790283203125,306.647705078125,205.015228271484,296.323852539062,87.2115859985352,166.520980834961,183.217666625977,215.125106811523,112.716491699219,107.314331054688,97.8654403686523,69.0283050537109,317.608337402344,288.595397949219,266.505737304688,185.852478027344,153.069381713867,185.998291015625,399.972717285156,260.232666015625,132.297454833984,84.0001831054688,141.521408081055,5,"ANTIOQUIA",5679,"SANTA BARBARA","Municipio",5.878984956,-75.58330371
