,PRECIPITATION_dec_15,PRECIPITATION_nov_15,PRECIPITATION_oct_15,PRECIPITATION_sep_15,PRECIPITATION_aug_15,PRECIPITATION_jul_15,PRECIPITATION_jun_15,PRECIPITATION_may_15,PRECIPITATION_apr_15,PRECIPITATION_mar_15,PRECIPITATION_feb_15,PRECIPITATION_jan_15,PRECIPITATION_dec_16,PRECIPITATION_nov_16,PRECIPITATION_oct_16,PRECIPITATION_sep_16,PRECIPITATION_aug_16,PRECIPITATION_jul_16,PRECIPITATION_jun_16,PRECIPITATION_may_16,PRECIPITATION_apr_16,PRECIPITATION_mar_16,PRECIPITATION_feb_16,PRECIPITATION_jan_16,PRECIPITATION_dec_17,PRECIPITATION_nov_17,PRECIPITATION_oct_17,PRECIPITATION_sep_17,PRECIPITATION_aug_17,PRECIPITATION_jul_17,PRECIPITATION_jun_17,PRECIPITATION_may_17,PRECIPITATION_apr_17,PRECIPITATION_mar_17,PRECIPITATION_feb_17,PRECIPITATION_jan_17,PRECIPITATION_dec_18,PRECIPITATION_nov_18,PRECIPITATION_oct_18,PRECIPITATION_sep_18,PRECIPITATION_aug_18,PRECIPITATION_jul_18,PRECIPITATION_jun_18,PRECIPITATION_may_18,PRECIPITATION_apr_18,PRECIPITATION_mar_18,PRECIPITATION_feb_18,PRECIPITATION_jan_18,COD_DPTO,NOM_DPTO,COD_MPIO,NOM_MPIO,TIPO,LATITUD,LONGITUD,PerPAnual_2015,PerPAnual_2016,PerPAnual_2017,PerPAnual_2018
10,48.9614677429199,203.421035766602,239.336456298828,188.51780700683602,192.365447998047,153.414169311523,89.3320083618164,206.464065551758,187.278167724609,141.44367980957,68.73883056640621,77.6596374511719,157.89489746093798,146.131698608398,276.562286376953,267.13848876953097,248.039245605469,182.266937255859,126.85285949706999,274.57855224609403,245.696197509766,91.7384414672852,34.067211151123,49.7820014953613,159.054580688477,281.876342773438,359.291442871094,270.867706298828,354.379302978516,114.501258850098,197.741394042969,226.309631347656,218.087707519531,88.5968170166016,77.9132919311523,75.8372573852539,74.1635513305664,318.897827148438,327.458770751953,300.17327880859403,210.961639404297,179.39866638183602,234.991744995117,476.41378784179705,267.071319580078,106.68640899658199,65.61721038818361,105.689712524414,5,ANTIOQUIA,5042,SANTA FÉ DE ANTIOQUIA,Municipio,6.535711576000001,-75.90426658,1796.9327735900877,2100.748817443847,2424.4567337036146,2667.5239181518564
11,60.251636505127,197.450347900391,245.196701049805,163.633544921875,182.73323059082,137.346527099609,78.96588134765621,165.26318359375,175.003631591797,151.151260375977,92.8626022338867,88.04409790039058,193.209426879883,141.254302978516,284.557830810547,238.496994018555,238.001983642578,164.16116333007798,116.989364624023,222.923477172852,226.033248901367,102.179718017578,46.0967292785645,58.3110237121582,197.43482971191398,273.044097900391,369.532104492188,235.04118347168,339.42681884765597,101.888023376465,188.032821655273,181.66700744628898,199.63948059082,97.56060791015621,107.73070526123001,85.106086730957,88.0936660766602,308.654388427734,332.372406005859,265.777618408203,203.297470092773,165.370590209961,213.769012451172,383.40115356445295,244.291305541992,113.64323425293001,92.9986801147461,120.75131225585899,5,ANTIOQUIA,5044,ANZA,Municipio,6.293546612999999,-75.91736927,1737.9026451110844,2032.2152633666997,2376.103767395019,2532.4208374023424
12,119.79916381835899,237.649124145508,192.392791748047,215.471984863281,241.534072875977,136.294342041016,123.167579650879,157.83419799804702,133.540710449219,148.20491027832,62.35591125488279,92.7914657592773,313.127471923828,188.514022827148,308.04058837890597,246.961990356445,271.502838134766,173.205978393555,140.071395874023,200.902069091797,201.719802856445,70.4671096801758,36.2746086120605,67.2038192749023,312.67010498046903,289.233856201172,307.750946044922,302.201446533203,360.658813476562,190.592224121094,187.988433837891,176.715957641602,196.75537109375,87.4081268310547,62.6196403503418,101.285011291504,151.220840454102,337.724761962891,299.145263671875,287.765960693359,218.0302734375,150.341506958008,228.344619750977,314.499359130859,266.442291259766,77.2026672363281,60.9896354675293,152.635330200195,5,ANTIOQUIA,5045,APARTADO,Municipio,7.86047815,-76.58236264,1861.0362548828134,2217.991695404052,2575.8799324035654,2544.342510223389
13,28.651241302490202,168.27067565918,116.78303527831999,143.60232543945298,162.204696655273,114.24519348144501,112.963310241699,96.48968505859379,49.2588958740234,48.0954093933105,26.0948181152344,25.783258438110398,89.333740234375,112.809638977051,239.757614135742,180.238418579102,199.204284667969,164.763168334961,117.311737060547,131.171081542969,106.12385559081999,21.8407669067383,17.098503112793,20.5213642120361,72.90208435058591,145.62048339843798,195.552062988281,206.477783203125,233.010360717773,219.747634887695,163.939804077148,130.665466308594,113.926712036133,25.9201679229736,36.7511787414551,38.735557556152294,30.518474578857397,168.530258178711,212.034484863281,208.261764526367,157.888610839844,142.54431152343798,184.806015014648,242.730743408203,164.789398193359,19.3028831481934,26.0517692565918,45.9786605834961,5,ANTIOQUIA,5051,ARBOLETES,Municipio,8.611395262,-76.41478317,1092.4425449371327,1400.1741733551034,1583.249296188354,1603.4373741149896
14,64.6850433349609,217.793258666992,208.745513916016,146.59375,163.471908569336,103.11594390869101,88.39661407470699,162.85173034668,178.802276611328,209.254211425781,103.594444274902,128.296951293945,169.99035644531202,137.67512512207,255.992126464844,245.14231872558602,230.603805541992,117.476722717285,117.235153198242,226.98620605468798,237.639495849609,152.620269775391,56.1562271118164,91.7067108154297,186.435363769531,272.937408447266,309.874481201172,183.299285888672,304.81427001953097,71.61634826660159,188.022888183594,186.763824462891,201.27732849121102,120.59344482421899,148.83987426757798,102.578750610352,69.54571533203121,299.002838134766,308.15069580078097,260.714599609375,195.269622802734,129.79187011718798,212.71778869628898,423.28097534179705,243.515716552734,146.087493896484,103.49259185791,153.171813964844,5,ANTIOQUIA,5055,ARGELIA,Municipio,5.708114524,-75.09469795,1775.6016464233392,2039.2245178222652,2277.0532684326186,2544.7417221069336
15,43.8700981140137,181.243011474609,164.5205078125,166.222152709961,173.690139770508,129.316253662109,71.8652801513672,161.779052734375,154.522994995117,144.164733886719,72.9333953857422,81.9165878295898,136.42932128906202,126.34661865234399,193.01417541503898,249.557708740234,229.545501708984,154.082931518555,105.484344482422,219.877548217773,199.073837280273,99.82257080078121,36.554679870605504,55.3122482299805,141.539474487305,246.96070861816398,249.851516723633,233.416015625,321.06536865234403,95.1260223388672,170.765762329102,178.216262817383,174.732131958008,91.5548934936523,87.8424301147461,76.5790100097656,61.1005744934082,278.050506591797,225.748962402344,275.204193115234,196.382537841797,158.593643188477,191.962554931641,382.00949096679705,212.79736328125,107.068222045898,73.7917251586914,110.008819580078,5,ANTIOQUIA,5059,ARMENIA,Municipio,6.1636837579999995,-75.80995528,1546.0442085266109,1805.1014862060533,2067.64959716797,2272.718593597413
16,38.023868560791,201.236679077148,197.007720947266,186.32063293457,198.496765136719,171.85266113281202,121.35270690918001,170.22546386718798,190.879608154297,187.068298339844,110.186470031738,91.7441635131836,110.185562133789,145.25411987304702,237.88352966308602,272.782257080078,268.716827392578,193.399749755859,121.247421264648,230.45812988281202,253.941604614258,118.522933959961,54.5130729675293,58.8015251159668,109.454048156738,259.875244140625,294.60986328125,255.24925231933602,362.127105712891,116.95541381835899,189.225784301758,197.462860107422,223.661437988281,103.893699645996,130.488784790039,86.00039672851558,49.769229888915994,288.493194580078,308.314697265625,307.557281494141,230.13232421875,194.267868041992,234.75047302246102,429.625671386719,273.584259033203,141.358474731445,87.8021774291992,113.771835327148,5,ANTIOQUIA,5079,BARBOSA,Municipio,6.443417935,-75.32924085,1864.3950386047363,2065.7067337036124,2329.0038909912105,2659.4274864196773
17,36.6160469055176,164.456069946289,207.063888549805,124.44450378418001,163.450302124023,73.10755920410159,87.4921112060547,179.16526794433602,178.510772705078,158.469818115234,96.7335052490234,74.49351501464841,115.077835083008,117.57904052734399,240.439270019531,174.751525878906,212.30516052246102,85.1069107055664,107.153366088867,236.44285583496102,237.606353759766,99.6075286865234,47.5980415344238,46.3780174255371,114.503692626953,222.6533203125,311.94512939453097,177.79808044433602,297.889282226562,53.293643951415994,163.04373168945298,197.61207580566398,211.541290283203,92.9547805786133,109.615180969238,72.32688903808591,55.294525146484396,252.588104248047,296.250732421875,197.329299926758,180.951095581055,83.1790237426758,203.290390014648,421.295776367188,257.551025390625,120.509490966797,84.2709884643555,97.8278045654297,5,ANTIOQUIA,5086,BELMIRA,Municipio,6.665853952999999,-75.68621659,1544.0033607482906,1720.045906066895,2025.1770973205555,2250.3382568359384
18,43.7389793395996,163.224868774414,186.941696166992,167.172439575195,200.422790527344,149.02380371093798,89.97278594970699,169.826614379883,164.753280639648,175.299606323242,90.0320892333984,82.3955078125,132.59207153320298,113.94142913818399,220.260391235352,245.516143798828,265.55316162109403,173.943878173828,115.921562194824,227.56652832031202,214.67346191406202,115.55987548828101,45.421810150146506,53.854679107665994,134.565231323242,217.50456237793,279.849609375,233.554977416992,366.060241699219,107.36072540283199,181.16993713378898,188.452346801758,188.608367919922,104.68448638916,108.166015625,76.50123596191409,60.6551933288574,245.159393310547,266.900177001953,273.127563476562,226.63171386718798,175.87620544433602,216.371765136719,407.551666259766,230.826583862305,130.993148803711,83.1129684448242,106.494522094727,5,ANTIOQUIA,5088,BELLO,Municipio,6.358841086,-75.58973588,1682.804462432861,1924.8049926757806,2186.477737426758,2423.700901031496
19,56.058197021484396,173.143417358398,181.958602905273,141.502487182617,141.015731811523,111.99045562744101,70.28037261962889,150.731536865234,175.924179077148,167.67741394043,96.2773056030273,108.99779510498001,174.872161865234,118.585502624512,217.723297119141,224.022994995117,189.903030395508,134.074645996094,101.7978515625,210.339492797852,232.133056640625,121.60040283203101,47.193904876709006,76.5673599243164,185.109085083008,240.094451904297,286.42425537109403,191.07884216308602,264.67987060546903,81.9356002807617,171.11599731445298,165.716323852539,206.10374450683602,106.858779907227,113.69979095459,102.20599365234399,75.3018798828125,264.192504882812,253.786437988281,242.32080078125,164.87629699707,143.37060546875,184.955871582031,355.014526367188,242.91149902343798,122.35890960693399,98.9866943359375,147.546585083008,5,ANTIOQUIA,5091,BETANIA,Municipio,5.727081285,-75.98689107,1575.5574951171845,1848.8137016296394,2115.022735595705,2295.6226119995117
20,40.8979148864746,154.196868896484,188.397003173828,160.973190307617,184.974960327148,141.13748168945298,69.7315826416016,204.701370239258,154.075042724609,144.164306640625,72.8828582763672,74.00205993652341,130.230819702148,109.446151733398,219.789855957031,238.957366943359,242.721282958984,168.85397338867202,103.89368438720699,278.212127685547,198.67625427246102,99.35253143310551,36.179782867431605,49.76921081542971,134.15710449218798,212.794219970703,285.719024658203,229.39646911621102,344.494720458984,104.198684692383,169.078567504883,225.308685302734,175.287750244141,93.4093475341797,85.4962615966797,70.91748046875,58.4996757507324,239.7646484375,256.061279296875,264.67352294921903,207.925445556641,172.45002746582,189.09767150878898,477.254486083984,213.498611450195,107.86350250244101,74.01258850097659,101.282875061035,5,ANTIOQUIA,5093,BETULIA,Municipio,6.185783612000001,-75.95649246,1590.1346397399889,1876.0830421447736,2130.2583160400395,2362.384334564208
21,49.6705741882324,174.830474853516,170.35339355468798,153.003128051758,179.229553222656,133.118743896484,80.1829299926758,178.11901855468798,172.82067871093798,152.559036254883,92.2484970092773,93.5688323974609,157.041656494141,121.41928100585899,202.094696044922,237.214920043945,239.083114624023,159.673187255859,117.516304016113,246.790618896484,227.048873901367,109.097480773926,45.1797370910645,64.92385864257811,164.686462402344,243.412933349609,265.700408935547,210.805267333984,336.310028076172,97.9297332763672,196.174041748047,195.334777832031,201.701110839844,98.17160034179692,107.592948913574,88.9832000732422,68.6181716918945,269.558685302734,235.09065246582,258.441375732422,207.096603393555,168.428451538086,213.656097412109,415.86715698242205,239.48571777343798,112.38582611084,94.6500473022461,127.85500335693399,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Municipio,5.840995666,-76.01065253,1629.7048606872575,1927.0837287902814,2206.802513122558,2411.1337890625005
22,42.7214202880859,173.829544067383,203.64772033691398,239.088714599609,265.981475830078,241.384185791016,161.62956237793,180.268951416016,182.186309814453,175.543487548828,103.507469177246,65.41281127929689,141.17428588867202,144.512359619141,275.8427734375,308.270874023438,331.869781494141,278.937591552734,137.604476928711,249.580535888672,243.235748291016,92.71142578125,45.8707275390625,38.941047668456996,141.449066162109,231.12815856933602,331.802825927734,356.94070434570295,476.22705078125,202.917877197266,223.569046020508,221.07960510253898,229.06541442871102,95.4678115844727,112.07433319091801,74.8572158813477,64.9931488037109,265.30694580078097,348.198181152344,367.308166503906,278.01544189453097,252.442840576172,276.29217529296903,442.84814453125,293.448699951172,121.06822967529301,77.2076644897461,98.1303176879883,5,ANTIOQUIA,5107,BRICENO,Municipio,7.111788462000001,-75.56223474,2035.201652526856,2288.5516281127943,2696.579109191894,2885.259956359863
23,42.879337310791,169.727188110352,211.664764404297,204.637939453125,242.216278076172,193.22932434082,104.21363067626999,163.45817565918,173.88117980957,150.571060180664,68.3837890625,57.9978141784668,141.211364746094,125.372360229492,249.271438598633,277.195556640625,305.678619384766,228.976898193359,137.074508666992,215.468048095703,233.023681640625,90.8029632568359,33.407772064209,35.738498687744105,140.295959472656,236.261123657227,319.942749023438,296.198608398438,441.414001464844,150.224990844727,208.449951171875,180.902801513672,210.001083374023,91.1259384155273,74.7665557861328,58.6753120422363,67.8321380615234,268.41253662109403,297.536285400391,316.60150146484403,257.611938476562,216.63313293457,258.869384765625,374.772521972656,259.064117431641,111.321014404297,61.595211029052706,80.2825622558594,5,ANTIOQUIA,5113,BURITICA,Municipio,6.80906489,-75.91206595,1782.8604812622077,2073.221710205078,2408.2590751647963,2570.5323448181157
24,45.020046234130895,279.29681396484403,223.341125488281,260.08880615234403,313.09613037109403,313.53228759765597,246.564071655273,179.494705200195,191.05665588378898,113.752914428711,78.4807815551758,37.2931671142578,141.65847778320298,239.059722900391,378.39794921875,331.14642333984403,419.856506347656,361.121887207031,153.925979614258,255.882034301758,258.455902099609,50.6842727661133,31.951753616332997,24.416404724121104,139.784027099609,323.218536376953,381.785522460938,419.28439331054705,553.069152832031,345.014404296875,252.492523193359,242.60813903808602,248.257888793945,59.1180191040039,85.5650634765625,50.1810646057129,58.952175140380895,351.705993652344,479.811828613281,413.720397949219,350.47970581054705,330.36004638671903,307.741790771484,474.681732177734,356.737854003906,70.8307723999023,48.587860107421896,64.1497650146484,5,ANTIOQUIA,5120,CACERES,Municipio,7.665155105,-75.22369744,2281.0175056457515,2646.5573139190674,3100.3787345886226,3307.759922027588
25,47.0581169128418,182.86051940918,213.095077514648,174.931549072266,175.706298828125,134.886627197266,81.7208709716797,159.577590942383,155.369277954102,156.378921508789,96.1922760009766,87.46408081054692,153.154479980469,132.544372558594,246.37060546875,249.89880371093798,226.729904174805,161.137756347656,119.94655609130899,213.943786621094,202.555847167969,103.23917388916,47.517913818359396,56.943485260009794,155.054290771484,255.295989990234,320.295196533203,252.28907775878898,326.218353271484,100.754707336426,190.53440856933602,175.498352050781,179.687606811523,100.72821044921899,108.780204772949,86.0447845458984,70.81336975097659,288.13690185546903,288.709136962891,280.397857666016,193.092208862305,159.628890991211,220.41760253906202,367.203765869141,220.265472412109,117.90869140625,94.5799179077148,120.91973876953101,5,ANTIOQUIA,5125,CAICEDO,Municipio,6.4234636389999995,-75.99351498,1665.241207122804,1913.982685089113,2251.1811828613268,2422.0735549926762
26,51.255401611328104,189.351593017578,199.827499389648,161.368942260742,163.930862426758,128.523910522461,76.5631103515625,169.164489746094,185.155303955078,186.619522094727,99.8437042236328,96.6526336669922,154.41735839843798,129.697006225586,237.762542724609,247.93688964843798,219.988800048828,151.31164550781202,107.401039123535,230.887451171875,239.902267456055,129.424224853516,50.795970916748,65.8162841796875,160.794143676758,253.269348144531,303.19586181640597,220.355331420898,302.179656982422,92.4718704223633,173.26477050781202,188.754547119141,209.665710449219,115.095634460449,123.80222320556601,87.76089477539058,67.57151031494139,282.686553955078,282.171508789062,271.56561279296903,187.90013122558602,157.562561035156,196.644226074219,409.36160278320295,254.986251831055,136.611404418945,98.78992462158199,125.829345703125,5,ANTIOQUIA,5129,CALDAS,Municipio,6.054446841,-75.62642674,1708.2569732666016,1965.3414802551276,2230.609992980956,2471.6806335449214
27,36.690460205078104,157.654373168945,199.369476318359,208.827713012695,237.509490966797,209.494064331055,171.20291137695298,157.606002807617,188.931838989258,150.534912109375,77.45436096191409,57.0977058410645,114.753860473633,136.80126953125,266.753509521484,275.298553466797,309.709808349609,232.463180541992,119.249458312988,222.591262817383,251.39794921875,82.5363311767578,33.1578330993652,33.933341979980504,113.455375671387,205.736022949219,324.524810791016,313.628021240234,432.639801025391,157.697937011719,201.390808105469,201.189498901367,234.107940673828,79.9103240966797,82.7526168823242,66.97079467773439,52.600250244140604,229.596221923828,367.75442504882795,331.541015625,265.003662109375,215.661804199219,244.649627685547,406.712768554688,297.525909423828,112.395462036133,51.337371826171896,83.125617980957,5,ANTIOQUIA,5134,CAMPAMENTO,Municipio,7.036017478,-75.28766178,1852.3733100891106,2078.64635848999,2414.0039520263686,2657.9041366577153
